"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AtlQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","A","20210101","2021","52","2021","52","BRB","Barbados","X","Export","500","MSR","Montserrat","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5259","false","8","kg","5259","false","5259","false","0","false","0","13684.5","13684.5","0","false","true",
"C","A","20210101","2021","52","2021","52","BRB","Barbados","X","Export","660","AIA","Anguilla","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","37045","false","8","kg","37045","false","37045","false","0","false","0","109155.5","109155.5","0","false","true",
"C","A","20210101","2021","52","2021","56","BEL","Belgium","X","Export","166","CCK","Cocos Isds","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","233.55","false","8","kg","233.55","false","233.55","false","0","false",,"3548.221","3548.221","0","false","true",
"C","A","20210101","2021","52","2021","56","BEL","Belgium","X","Export","292","GIB","Gibraltar","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","30.5","false","8","kg","30.5","false","30.5","false","0","false",,"765.824","765.824","0","false","true",
"C","A","20210101","2021","52","2021","56","BEL","Belgium","X","Export","316","GUM","Guam","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1065.6","false","8","kg","1065.6","false","1065.6","false","0","false",,"3714.017","3714.017","0","false","true",
"C","A","20210101","2021","52","2021","56","BEL","Belgium","X","Export","533","ABW","Aruba","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","976.42","false","8","kg","976.42","false","976.42","false","0","false",,"5695.45","5695.45","0","false","true",
"C","A","20210101","2021","52","2021","56","BEL","Belgium","X","Export","666","SPM","Saint Pierre and Miquelon","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","96.54","false","8","kg","96.54","false","96.54","false","0","false",,"560.619","560.619","0","false","true",
"C","A","20210101","2021","52","2021","76","BRA","Brazil","X","Export","60","BMU","Bermuda","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","693","false","8","kg","693","false","650","false","0","false",,"1738","1738","0","false","true",
"C","A","20210101","2021","52","2021","76","BRA","Brazil","X","Export","136","CYM","Cayman Isds","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1208","false","8","kg","1208","false","1153","false","0","false",,"3159","3159","0","false","true",
"C","A","20210101","2021","52","2021","76","BRA","Brazil","X","Export","292","GIB","Gibraltar","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","648.495","true","-1","N/A","0","false","656.495","true","0","false",,"2369","2369","6","false","true",
"C","A","20210101","2021","52","2021","76","BRA","Brazil","X","Export","500","MSR","Montserrat","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","55","false","8","kg","55","false","55","false","0","false",,"130","130","0","false","true",
"C","A","20210101","2021","52","2021","76","BRA","Brazil","X","Export","584","MHL","Marshall Isds","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","72492.86","true","-1","N/A","0","false","70955.86","true","0","false",,"212781","212781","6","false","true",
"C","A","20210101","2021","52","2021","76","BRA","Brazil","X","Export","136","CYM","Cayman Isds","0","W00","World","H5","HS","true","230210","Bran, sharps and other residues; of maize (corn), whether or not in the form of pellets, derived from the sifting, milling or other workings thereof","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","8","kg","1","false","1","false","0","false",,"4","4","0","false","true",
"C","A","20210101","2021","52","2021","76","BRA","Brazil","X","Export","584","MHL","Marshall Isds","0","W00","World","H5","HS","true","230210","Bran, sharps and other residues; of maize (corn), whether or not in the form of pellets, derived from the sifting, milling or other workings thereof","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8","false","8","kg","8","false","8","false","0","false",,"47","47","0","false","true",
"C","A","20210101","2021","52","2021","84","BLZ","Belize","X","Export","796","TCA","Turks and Caicos Isds","0","W00","World","H5","HS","true","230210","Bran, sharps and other residues; of maize (corn), whether or not in the form of pellets, derived from the sifting, milling or other workings thereof","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","89860","false","8","kg","89860","false","89860","false","0","false",,"13928.3","13928.3","0","false","true",
"C","A","20210101","2021","52","2021","124","CAN","Canada","M","Import","60","BMU","Bermuda","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","78.616","true","-1","N/A","0","false","78.616","true","0","false",,"19.141","19.141","6","false","true",
"C","A","20210101","2021","52","2021","152","CHL","Chile","M","Import","660","AIA","Anguilla","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1737.567","true","-1","N/A","0","false","1737.567","true","0","false","7602.54","283.68","7602.54","6","false","true",
"C","A","20210101","2021","52","2021","203","CZE","Czechia","M","Import","612","PCN","Pitcairn","0","W00","World","H5","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","278036","false","8","kg","278036","false","278036","false","0","false","239347","219960","239347","0","false","true",
"C","A","20210101","2021","52","2021","124","CAN","Canada","M","Import","60","BMU","Bermuda","0","W00","World","H5","HS","true","1101","Wheat or meslin flour","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","55.175","true","-1","N/A","0","false","55.175","true","0","false",,"24.723","24.723","6","false","true",
"C","A","20210101","2021","52","2021","140","CAF","Central African Rep.","M","Import","796","TCA","Turks and Caicos Isds","0","W00","World","H4","HS","true","1101","Wheat or meslin flour","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","70740","false","8","kg","70740","false","70740","false","0","false","40071.539",,"40071.539","0","false","true",
"C","A","20210101","2021","52","2021","174","COM","Comoros","M","Import","796","TCA","Turks and Caicos Isds","0","W00","World","H5","HS","true","1101","Wheat or meslin flour","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","293838","false","8","kg","293838","false","293838","false","0","false","156757.731",,"156757.731","0","false","true",
"C","A","20210101","2021","52","2021","204","BEN","Benin","M","Import","574","NFK","Norfolk Isds","0","W00","World","H5","HS","true","190110","Food preparations; of flour, meal, starch, malt extract or milk products, suitable for infants or young children, put up for retail sale","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","250","false","8","kg","250","false","250","false","0","false","54.093",,"54.093","0","false","true",
"C","A","20210101","2021","52","2021","140","CAF","Central African Rep.","M","Import","796","TCA","Turks and Caicos Isds","0","W00","World","H4","HS","true","190219","Food preparations; pasta, uncooked (excluding that containing eggs), not stuffed or otherwise prepared","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","56040","false","8","kg","56040","false","56040","false","0","false","15246.149",,"15246.149","0","true","false",
"C","A","20210101","2021","52","2021","124","CAN","Canada","M","Import","16","ASM","American Samoa","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3","false","8","kg","3","false","3","false","0","false",,"9.57","9.57","0","false","true",
"C","A","20210101","2021","52","2021","124","CAN","Canada","M","Import","20","AND","Andorra","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","54","false","8","kg","54","false","54","false","0","false",,"170.671","170.671","0","false","true",
"C","A","20210101","2021","52","2021","124","CAN","Canada","M","Import","60","BMU","Bermuda","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","22","false","8","kg","22","false","22","false","0","false",,"135.579","135.579","0","false","true",
"C","A","20210101","2021","52","2021","124","CAN","Canada","M","Import","136","CYM","Cayman Isds","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","26","false","8","kg","26","false","26","false","0","false",,"338.949","338.949","0","false","true",
"C","A","20210101","2021","52","2021","124","CAN","Canada","M","Import","574","NFK","Norfolk Isds","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","8","kg","1","false","1","false","0","false",,"4.785","4.785","0","false","true",
"C","A","20210101","2021","52","2021","140","CAF","Central African Rep.","M","Import","796","TCA","Turks and Caicos Isds","0","W00","World","H4","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11396","false","8","kg","11396","false","11396","false","0","false","13492.83",,"13492.83","0","false","true",
